time_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,raw_pitch,kalman_pitch
0.8676,-1.85614013671875,1.52083740234375,9.381291503906251,82.30534351145039,-48.18320610687023,6.183206106870229,11.05,12.73
0.8867,-1.7579443359375,1.8489550781250002,10.51653076171875,88.94656488549619,-50.969465648854964,4.236641221374046,9.35,11.63
0.9022,-2.20341796875,2.1986279296875,11.4146630859375,82.32824427480917,-33.9236641221374,-2.2748091603053435,10.73,11.05
0.923,-2.26808349609375,2.58901611328125,11.357182617187501,71.12213740458016,8.679389312977099,-11.580152671755725,11.02,11.17
0.9386,-1.55915771484375,2.7901977539062504,10.37761962890625,66.10687022900764,18.50381679389313,-14.19083969465649,8.26,11.31
0.956,-0.91729248046875,2.6728417968750002,9.0483837890625,67.31297709923665,-0.6106870229007634,-7.541984732824427,5.55,11.07
0.9727,-1.00830322265625,2.682421875,10.10937744140625,69.45038167938931,-17.358778625954198,-2.198473282442748,5.51,10.56
0.9881,-1.44419677734375,2.998564453125,10.73208251953125,63.25954198473283,-10.366412213740459,-3.7938931297709924,7.38,10.25
1.0052,-1.8729052734375,3.2452514648437503,10.31055908203125,61.7557251908397,-6.305343511450381,-6.435114503816794,9.83,10.08
1.0204,-1.36276611328125,3.1853759765625003,9.74533447265625,60.48854961832061,-13.091603053435115,-6.854961832061068,7.57,9.75
1.0366,-0.99872314453125,3.0225146484375003,8.931027832031251,60.52671755725191,-23.6793893129771,-4.9541984732824424,6.05,9.21
1.0532,-0.7256909179687501,2.69918701171875,8.76816650390625,67.31297709923665,-19.702290076335878,-5.595419847328245,4.52,8.68
1.0682,-0.31374755859375003,3.02490966796875,8.2340771484375,74.62595419847328,-21.732824427480917,-1.5190839694656488,2.05,8.08
1.0829,-0.6274951171875001,3.5015185546875003,9.0771240234375,79.25954198473282,-27.6793893129771,3.6030534351145036,3.69,7.48
1.1011,-1.906435546875,3.85358642578125,9.42919189453125,78.09160305343511,-10.450381679389313,1.2900763358778626,10.6,7.34
1.1163,-2.2465283203125,3.650009765625,9.342971191406251,73.23664122137404,8.16030534351145,-6.748091603053435,12.62,7.59
1.1314,-0.5221142578125,3.89190673828125,8.662785644531251,72.67175572519083,14.870229007633588,-6.541984732824427,3.15,7.6
1.1495,-0.4646337890625,3.9541772460937503,8.60530517578125,77.63358778625954,6.175572519083969,-4.740458015267175,2.81,7.47
1.1643,-0.6753955078125,4.2104443359375,8.655600585937501,81.9618320610687,-2.7404580152671754,-3.4656488549618323,4.01,7.25
1.1789,-0.5316943359375,4.550537109375,8.59093505859375,81.21374045801527,-12.282442748091603,0.5801526717557252,3.13,6.87
1.196,-0.6682104492187501,4.65352294921875,8.4639990234375,80.09160305343511,-19.900763358778626,5.145038167938932,3.96,6.37
1.2121,-0.88855224609375,4.66310302734375,8.33706298828125,79.0381679389313,-18.931297709923665,5.229007633587786,5.31,5.97
1.2268,-0.6682104492187501,4.72537353515625,8.18138671875,78.08396946564885,-11.267175572519085,4.885496183206107,4.05,5.68
1.2436,-0.44068359375000005,5.0918115234375,8.02810546875,78.86259541984732,-7.312977099236641,4.465648854961832,2.65,5.38
1.2606,-0.38080810546875005,5.30975830078125,8.15983154296875,79.83969465648855,-5.679389312977099,4.603053435114504,2.24,5.1
1.282,-0.70174072265625,5.8294775390625,8.39454345703125,78.5114503816794,-9.030534351145038,4.183206106870229,3.93,4.78
1.2984,-0.689765625,6.1264599609375,8.32748291015625,72.43511450381679,-10.938931297709924,2.3053435114503817,3.82,4.5
1.3153,-0.8478369140625001,6.23423583984375,8.076005859375,66.33587786259542,-11.946564885496183,3.213740458015267,4.75,4.24
1.3313,-1.16637451171875,6.14801513671875,8.02092041015625,61.7557251908397,-4.534351145038168,1.4732824427480915,6.58,4.19
1.3462,-0.9723779296875,6.33961669921875,8.250842285156251,55.778625954198475,5.221374045801527,-3.877862595419847,5.34,4.24
1.3654,-0.8478369140625001,6.792275390625,8.17420166015625,49.38167938931298,15.022900763358779,-8.48091603053435,4.56,4.45
1.38,-0.7711962890625,6.785090332031251,7.69998779296875,47.00763358778626,11.687022900763358,-9.17557251908397,4.3,4.55
1.396,-0.37362304687500003,6.5288232421875,6.95513671875,46.29007633587786,5.893129770992366,-5.969465648854962,2.24,4.48
1.413,-0.44307861328125003,6.6054638671875,6.777905273437501,47.25954198473283,2.2442748091603053,-1.6488549618320612,2.68,4.37
1.4274,-0.10059082031250001,6.844965820312501,6.86652099609375,49.595419847328245,-2.3587786259541983,2.4885496183206106,0.59,4.13
1.442,-0.3065625,6.99345703125,6.84017578125,50.786259541984734,-7.862595419847328,5.885496183206107,1.79,3.86
1.46,-0.51013916015625,6.957531738281251,6.734794921875,53.62595419847328,-12.541984732824428,8.65648854961832,3.02,3.53
1.4746,-0.9412426757812501,6.964716796875001,6.6365991210937505,54.57251908396947,-10.541984732824428,6.259541984732825,5.59,3.4
1.4892,-0.89334228515625,7.00543212890625,6.643784179687501,54.6793893129771,-6.717557251908397,1.0305343511450382,5.29,3.31
1.5039,-0.5484594726562501,7.22098388671875,6.821015625,54.091603053435115,-3.3206106870229006,-1.3435114503816794,3.16,3.19
1.5216,-0.5316943359375,7.443720703125001,6.8353857421875,53.25954198473283,-2.2595419847328246,-1.4427480916030535,3.01,3.07
1.5361,-0.7232958984375001,7.60658203125,6.6533642578125,52.88549618320611,-2.83206106870229,-0.5419847328244275,4.09,3.0
1.5507,-0.9077124023437501,7.711962890625,6.54079833984375,51.63358778625954,-0.5343511450381679,-0.6183206106870229,5.13,3.01
1.5688,-0.9005273437500001,7.58502685546875,6.428232421875,50.93129770992366,3.6412213740458017,-3.114503816793893,5.18,3.09
1.5836,-0.61552001953125,7.1802685546875,6.025869140625001,49.152671755725194,5.183206106870229,-5.572519083969466,3.76,3.12
1.5982,-0.37362304687500003,7.2185888671875,5.65464111328125,48.18320610687023,3.618320610687023,-5.67175572519084,2.33,3.08
1.6127,-0.52929931640625,7.649692382812501,5.7145166015625,48.396946564885496,4.030534351145038,-4.717557251908397,3.17,3.08
1.6306,-0.5748046875,7.968229980468751,5.879772949218751,49.213740458015266,2.648854961832061,-4.450381679389313,3.32,3.06
1.6453,-0.37362304687500003,8.03050048828125,5.77439208984375,48.57251908396947,0.732824427480916,-2.7557251908396947,2.16,2.97
1.6596,-0.34727783203125,8.071215820312501,5.72170166015625,46.213740458015266,-0.8778625954198473,-0.4732824427480916,2.01,2.86
1.678,-0.91250244140625,8.31311279296875,5.6474560546875,40.31297709923664,-4.068702290076335,0.8854961832061069,5.19,2.8
1.694,-0.9220825195312501,8.27479248046875,5.5253100585937505,36.23664122137404,-1.8473282442748091,-0.648854961832061,5.29,2.8
1.7086,-0.689765625,8.2340771484375,5.43429931640625,35.33587786259542,2.6030534351145036,-3.8473282442748094,4.0,2.83
1.725,-0.31853759765625,8.23168212890625,5.36484375,36.221374045801525,4.938931297709924,-6.183206106870229,1.86,2.8
1.7397,-0.20357666015625,8.19336181640625,5.22832763671875,34.31297709923664,3.66412213740458,-4.702290076335878,1.2,2.73
1.7541,-0.39278320312500004,8.34185302734375,5.221142578125,32.74045801526717,0.6870229007633588,-2.6717557251908395,2.29,2.66
1.7734,-0.67060546875,8.37538330078125,5.1109716796875,29.702290076335878,-2.1755725190839694,-1.9389312977099236,3.91,2.59
1.7879,-0.79275146484375,8.392148437500001,5.05828125,27.671755725190838,-1.1984732824427482,-3.50381679389313,4.63,2.59
1.8024,-0.59156982421875,8.3873583984375,5.13731689453125,25.61832061068702,0.9923664122137404,-3.4732824427480917,3.44,2.58
1.8166,-0.51971923828125,8.248447265625,5.03672607421875,23.96946564885496,1.7786259541984732,-3.068702290076336,3.08,2.57
1.8342,-0.56282958984375,8.332272949218751,4.8235693359375,23.16793893129771,3.351145038167939,-3.1068702290076335,3.35,2.59
1.8487,-0.7879614257812501,8.490344238281251,4.6990283203125,23.198473282442748,5.145038167938932,-3.49618320610687,4.64,2.68
1.8634,-0.95561279296875,8.5597998046875,4.64394287109375,21.778625954198475,3.5801526717557253,-2.969465648854962,5.6,2.79
1.8801,-0.795146484375,8.41130859375,4.7541137695312505,17.61832061068702,0.3282442748091603,-1.9694656488549618,4.7,2.81
1.8947,-0.55803955078125,8.478369140625,4.828359375000001,12.083969465648854,-0.40458015267175573,-1.1145038167938932,3.27,2.77
1.9106,-0.85502197265625,8.66757568359375,4.8666796875000005,6.374045801526718,1.1297709923664123,-0.549618320610687,4.92,2.81
1.9289,-0.6682104492187501,8.97413818359375,4.73255859375,3.2290076335877864,1.183206106870229,-1.6106870229007633,3.77,2.81
1.9435,-0.55564453125,8.74900634765625,4.787644042968751,3.1603053435114505,2.6946564885496183,-2.7938931297709924,3.19,2.81
1.9579,-0.067060546875,8.63404541015625,4.7541137695312505,3.9770992366412212,4.374045801526718,-2.3969465648854964,0.39,2.72
1.9725,-0.13412109375,8.40412353515625,4.722978515625,2.3587786259541983,3.1526717557251906,-0.2748091603053435,0.8,2.63
1.9904,-0.5676196289062501,8.420888671875,4.67747314453125,-1.5877862595419847,0.40458015267175573,2.183206106870229,3.37,2.6
2.0048,-0.8071215820312501,8.459208984375,4.708608398437501,-3.954198473282443,1.0229007633587786,1.6870229007633588,4.77,2.65
2.0195,-0.6442602539062501,8.45681396484375,4.61759765625,-6.152671755725191,1.786259541984733,0.5419847328244275,3.83,2.67
2.0363,-0.45984375,8.58614501953125,4.588857421875001,-7.305343511450381,3.6793893129770994,0.42748091603053434,2.7,2.67
2.052,-0.229921875,8.76337646484375,4.761298828125001,-9.961832061068701,4.3816793893129775,0.9389312977099237,1.32,2.62
2.0664,-0.6514453125,8.73463623046875,4.88344482421875,-12.992366412213741,4.099236641221374,1.9770992366412214,3.72,2.67
2.083,-0.69216064453125,8.689130859375,4.9337402343750005,-18.045801526717558,4.549618320610687,1.4198473282442747,3.96,2.74
2.0977,-0.5053491210937501,8.6364404296875,4.77087890625,-20.770992366412212,4.442748091603053,1.5877862595419847,2.93,2.76
2.1121,-0.36404296875000003,8.483159179687501,4.9337402343750005,-24.33587786259542,3.145038167938931,3.33587786259542,2.12,2.72
2.1281,-0.47181884765625004,8.56219482421875,5.163662109375,-28.900763358778626,1.748091603053435,5.3816793893129775,2.7,2.69
2.1448,-0.7256909179687501,8.51908447265625,5.187612304687501,-35.656488549618324,1.702290076335878,6.8320610687022905,4.16,2.72
2.1593,-0.8214916992187501,8.392148437500001,4.99840576171875,-41.74045801526717,0.4732824427480916,8.038167938931299,4.81,2.76
2.1741,-0.8047265625000001,8.171806640625,5.240302734375001,-47.48091603053435,0.03816793893129771,8.725190839694656,4.74,2.79
2.1885,-0.37601806640625,8.0233154296875,5.527705078125,-51.2442748091603,1.5267175572519085,8.274809160305344,2.21,2.74
2.2062,-0.19160156250000002,7.88679931640625,5.88935302734375,-52.06870229007634,6.557251908396947,6.977099236641221,1.12,2.72
2.2208,0.0,7.9370947265625,6.0498193359375,-49.7557251908397,14.770992366412214,3.183206106870229,-0.0,2.77
2.2335,-0.50055908203125,7.99218017578125,6.08095458984375,-48.11450381679389,22.633587786259543,-1.0305343511450382,2.85,3.0
2.2481,-0.77838134765625,8.01613037109375,5.9348583984375,-49.83969465648855,23.48854961832061,-4.33587786259542,4.46,3.34
2.2661,-0.910107421875,7.8508740234375,5.9156982421875,-58.541984732824424,17.732824427480917,-0.5343511450381679,5.29,3.66
2.2809,-1.005908203125,7.5083862304687505,5.88216796875,-69.98473282442748,7.816793893129771,6.916030534351145,6.02,3.82
2.2954,-0.99872314453125,7.1994287109375,6.1935205078125,-79.93893129770993,0.6335877862595419,10.633587786259541,6.0,3.87
2.3122,-0.59396484375,7.18505859375,6.60785888671875,-83.86259541984732,1.9236641221374047,6.755725190839694,3.48,3.83
2.3268,-0.43349853515625003,7.1994287109375,6.916816406250001,-80.23664122137404,10.030534351145038,-0.07633587786259542,2.49,3.86
2.3426,-0.47660888671875,7.20661376953125,7.084467773437501,-76.79389312977099,19.236641221374047,-4.366412213740458,2.7,4.06
2.359,-0.88855224609375,7.144343261718751,7.060517578125,-80.42748091603053,18.81679389312977,-3.7709923664122136,5.06,4.34
2.3737,-0.8861572265625001,6.8066455078125,7.062912597656251,-88.29007633587786,11.725190839694656,-2.1755725190839694,5.16,4.49
2.3886,-0.5245092773437501,6.5000830078125,7.170688476562501,-93.47328244274809,11.15267175572519,-0.732824427480916,3.1,4.54
2.4031,-0.46223876953125004,6.078559570312501,7.369475097656251,-93.76335877862596,12.564885496183207,-2.549618320610687,2.77,4.59
2.4211,-0.19399658203125,6.5192431640625,7.7454931640625,-93.41984732824427,13.50381679389313,-2.7480916030534353,1.1,4.62
2.4358,-0.6059399414062501,6.598278808593751,7.9370947265625,-94.57251908396947,8.229007633587786,-0.2748091603053435,3.36,4.63
2.4503,-0.5508544921875,6.318061523437501,8.15025146484375,-96.2824427480916,6.320610687022901,1.717557251908397,3.06,4.6
2.4649,-0.5604345703125,6.0162890625,8.14306640625,-94.21374045801527,5.465648854961832,1.0610687022900764,3.17,4.57
2.4828,-0.49576904296875,5.604345703125,8.15983154296875,-89.99236641221374,6.061068702290076,1.633587786259542,2.87,4.54
2.4976,-0.488583984375,5.18521728515625,8.382568359375,-86.73282442748092,3.9770992366412212,2.0763358778625953,2.84,4.47
2.512,-0.87418212890625,4.96248046875,8.296347656250001,-87.2442748091603,3.145038167938931,1.6641221374045803,5.17,4.48
2.5289,-1.05620361328125,5.1780322265625,8.660390625,-88.53435114503817,3.6259541984732824,1.748091603053435,5.98,4.54
2.5438,-0.689765625,4.96248046875,8.87833740234375,-87.68702290076335,-0.3893129770992366,2.50381679389313,3.88,4.45
2.5598,-0.756826171875,4.818779296875,8.9525830078125,-85.93129770992367,-2.9770992366412212,5.290076335877862,4.26,4.33
2.5766,-0.83586181640625,4.40444091796875,9.04119873046875,-86.30534351145039,-4.282442748091603,7.030534351145038,4.75,4.22
2.5914,-0.7256909179687501,4.04039794921875,9.036408691406251,-86.76335877862596,-3.0916030534351147,7.679389312977099,4.19,4.11
2.6063,-0.4550537109375,3.83921630859375,8.9813232421875,-84.86259541984732,-7.793893129770993,8.908396946564885,2.67,3.89
2.6206,-0.25387207031250003,3.52307373046875,8.87833740234375,-82.02290076335878,-11.587786259541986,11.931297709923664,1.52,3.58
2.6387,-0.3592529296875,3.18777099609375,9.04598876953125,-78.67175572519083,-11.022900763358779,14.145038167938932,2.15,3.26
2.6534,-0.44307861328125003,2.9075537109375,9.48427734375,-75.90839694656489,-9.870229007633588,13.251908396946565,2.56,3.03
2.6744,-0.6873706054687501,2.82851806640625,9.71180419921875,-72.78625954198473,-6.778625954198473,11.458015267175572,3.89,2.85
2.6891,-0.7137158203125,2.93389892578125,9.61121337890625,-71.97709923664122,-6.175572519083969,9.48091603053435,4.06,2.75
2.7039,-0.6873706054687501,2.8093579101562502,9.51062255859375,-71.85496183206106,-1.633587786259542,8.15267175572519,3.97,2.72
2.7222,-0.488583984375,2.3375390625000003,9.733359375000001,-71.62595419847328,5.366412213740458,6.213740458015267,2.79,2.75
2.7368,-0.5316943359375,2.08845703125,9.793234863281251,-74.06870229007633,7.206106870229007,4.206106870229007,3.04,2.8
2.7513,-0.45744873046875,2.05253173828125,9.96328125,-76.29770992366412,7.343511450381679,3.16793893129771,2.57,2.84
2.768,-0.5748046875,2.0453466796875,10.08063720703125,-77.77862595419847,14.198473282442748,1.8091603053435115,3.2,3.02
2.7827,-0.38080810546875005,1.77949951171875,9.886640625,-74.74045801526718,15.404580152671755,1.5801526717557253,2.17,3.14
2.7972,-0.29219238281250004,1.6142431640625001,10.00399658203125,-71.12213740458016,14.633587786259541,1.9083969465648856,1.65,3.23
2.8157,-0.65384033203125,1.4226416015625,10.2315234375,-70.30534351145039,13.274809160305344,1.7938931297709924,3.62,3.41
2.8303,-0.63947021484375,1.23822509765625,10.308164062500001,-74.85496183206106,9.51908396946565,0.8702290076335878,3.52,3.49
2.8451,-0.7328759765625,0.996328125,10.18601806640625,-79.0381679389313,10.786259541984732,0.5877862595419847,4.1,3.61
2.8599,-0.59396484375,0.7664062500000001,9.98962646484375,-78.8854961832061,6.824427480916031,0.8091603053435115,3.39,3.64
2.8765,-0.8047265625000001,0.44068359375000005,9.9010107421875,-76.46564885496183,5.603053435114504,1.1526717557251909,4.64,3.7
2.8923,-0.4550537109375,0.19399658203125,9.934541015625001,-72.17557251908397,7.251908396946565,1.2748091603053435,2.62,3.71
2.9069,-0.44786865234375,-0.0383203125,10.0063916015625,-67.79389312977099,10.213740458015268,0.9694656488549618,2.56,3.74
2.923,-0.57719970703125,-0.22752685546875,10.3800146484375,-64.50381679389314,13.267175572519085,-0.3053435114503817,3.18,3.86
2.9374,-0.45265869140625004,-0.39278320312500004,10.375224609375001,-60.98473282442748,9.183206106870228,-0.13740458015267176,2.5,3.88
2.9534,-0.4742138671875,-0.3975732421875,10.3225341796875,-55.83969465648855,10.221374045801527,-0.35877862595419846,2.63,3.92
2.9679,-0.51971923828125,-0.6179150390625,10.087822265625,-50.18320610687023,6.549618320610687,0.4580152671755725,2.94,3.91
2.9857,-0.5460644531250001,-0.73527099609375,9.980046386718751,-42.038167938931295,1.251908396946565,0.48091603053435117,3.12,3.82
3.0001,-0.45265869140625004,-0.7448510742187501,9.881850585937501,-34.98473282442748,-2.9923664122137406,2.099236641221374,2.62,3.67
3.0149,-0.73048095703125,-0.814306640625,9.613608398437501,-28.61832061068702,-4.374045801526718,3.3969465648854964,4.33,3.57
3.0314,-0.718505859375,-0.7903564453125,9.455537109375001,-22.748091603053435,-0.5648854961832062,3.8931297709923665,4.33,3.53
3.0462,-0.9148974609375,-0.7903564453125,9.3645263671875,-16.68702290076336,3.6946564885496183,4.236641221374046,5.56,3.6
3.0623,-1.1735595703125001,-0.99393310546875,9.513017578125,-9.67175572519084,4.961832061068702,2.351145038167939,6.99,3.75
3.0791,-0.9220825195312501,-0.9412426757812501,9.814790039062501,-2.931297709923664,5.740458015267175,-1.4122137404580153,5.34,3.84
3.0939,-0.6442602539062501,-0.8646020507812501,9.9584912109375,0.1984732824427481,2.786259541984733,-1.4961832061068703,3.69,3.82
3.1085,-0.6825805664062501,-0.85502197265625,9.96088623046875,4.450381679389313,1.8702290076335877,-1.9236641221374047,3.91,3.79
3.1231,-0.8095166015625,-0.8669970703125001,10.087822265625,9.091603053435115,2.122137404580153,-1.984732824427481,4.57,3.8
3.1402,-0.9268725585937501,-0.98914306640625,10.1021923828125,12.564885496183207,-0.5343511450381679,-3.49618320610687,5.22,3.78
3.1563,-0.3975732421875,-0.9460327148437501,10.05668701171875,13.305343511450381,-1.916030534351145,-3.4580152671755724,2.25,3.63
3.171,-0.41912841796875,-0.9915380859375,9.72138427734375,14.610687022900763,1.916030534351145,-3.045801526717557,2.46,3.55
3.1877,-0.67779052734375,-0.8286767578125,10.0638720703125,14.091603053435115,5.587786259541985,-2.8396946564885495,3.84,3.58
3.2023,-0.6849755859375001,-0.99393310546875,10.29139892578125,12.763358778625955,12.053435114503817,-2.4732824427480917,3.79,3.7
3.2172,-0.6083349609375001,-1.0538085937500001,10.05668701171875,13.48091603053435,19.916030534351144,-3.1755725190839694,3.44,3.92
3.2319,-0.42870849609375,-0.9220825195312501,10.20996826171875,14.099236641221374,18.916030534351144,-4.33587786259542,2.39,4.07
3.2497,-0.6442602539062501,-0.814306640625,10.526110839843751,10.595419847328245,0.24427480916030533,-1.7099236641221374,3.49,3.98
3.2644,-0.63468017578125,-0.7472460937500001,10.861413574218751,7.297709923664122,-11.068702290076336,1.0763358778625953,3.34,3.74
3.2789,-1.08015380859375,-0.718505859375,11.23982666015625,2.015267175572519,-0.8702290076335878,0.9083969465648855,5.48,3.74
3.2958,-1.39869140625,-0.43828857421875,10.9356591796875,-3.6793893129770994,-1.9770992366412214,-3.312977099236641,7.28,3.78
3.3106,0.18441650390625,-1.08015380859375,9.71180419921875,-15.450381679389313,-51.916030534351144,-6.198473282442748,-1.08,2.79
3.3251,-0.4646337890625,-1.082548828125,9.4986474609375,-17.9618320610687,-40.32824427480916,0.1984732824427481,2.78,2.17
3.3394,-0.8262817382812501,-1.3962963867187501,9.608818359375,-11.129770992366412,-9.045801526717558,-1.3511450381679388,4.86,2.1
3.3578,-0.929267578125,-1.0585986328125,10.10937744140625,-5.9465648854961835,21.015267175572518,-7.694656488549619,5.22,2.53
3.3724,-0.4358935546875,-1.18074462890625,10.614726562500001,-6.702290076335878,14.893129770992367,-0.6793893129770993,2.34,2.68
3.387,-0.49097900390625004,-1.01788330078125,10.526110839843751,-13.816793893129772,-9.251908396946565,2.931297709923664,2.66,2.49
3.4038,0.29219238281250004,-0.7999365234375,10.95721435546875,-21.18320610687023,-17.625954198473284,4.748091603053435,-1.52,1.98
3.4181,-1.04183349609375,-1.2765454101562501,11.072175292968751,-28.267175572519083,-7.961832061068702,5.687022900763359,5.34,1.95
3.433,-1.48730712890625,-1.427431640625,10.81351318359375,-37.11450381679389,-6.0534351145038165,0.3893129770992366,7.76,2.05
3.4513,-0.85502197265625,-1.6046630859375002,10.34887939453125,-47.0,-7.961832061068702,-6.656488549618321,4.67,1.95
3.4659,-0.17244140625,-1.9423608398437502,10.0447119140625,-48.267175572519086,-2.2290076335877864,-9.145038167938932,0.97,1.83
3.4806,-0.1197509765625,-1.97589111328125,10.09021728515625,-45.961832061068705,1.0763358778625953,-7.442748091603053,0.67,1.75
3.4952,-0.40236328125000004,-1.8489550781250002,10.29618896484375,-48.23664122137404,12.221374045801527,-6.1679389312977095,2.2,1.88
3.5118,-0.24908203125,-1.906435546875,10.26744873046875,-53.465648854961835,16.87786259541985,-4.083969465648855,1.37,2.07
3.5265,0.17483642578125,-2.08606201171875,10.188413085937501,-59.83969465648855,17.213740458015266,-3.122137404580153,-0.96,2.14
3.5424,-0.09819580078125001,-2.01900146484375,10.272238769531251,-65.95419847328245,25.114503816793892,-1.1297709923664123,0.54,2.4
3.5592,-0.5676196289062501,-2.28005859375,10.2363134765625,-68.95419847328245,18.427480916030536,0.32061068702290074,3.1,2.66
3.5736,-0.6753955078125,-2.366279296875,9.8722705078125,-72.8854961832061,3.3969465648854964,-0.9465648854961832,3.81,2.71
3.5885,0.0431103515625,-2.6033862304687503,9.781259765625,-77.81679389312977,0.648854961832061,-3.2061068702290076,-0.24,2.54
3.603,-0.12693603515625002,-3.0704150390625,8.97892822265625,-73.74045801526718,3.480916030534351,-2.816793893129771,0.77,2.46
3.6198,-0.58198974609375,-3.0895751953125004,8.78732666015625,-64.30534351145039,3.2061068702290076,-2.5877862595419847,3.58,2.5
3.6358,-0.5412744140625,-3.2236962890625,10.159672851562501,-63.29770992366412,9.435114503816793,-2.687022900763359,2.91,2.6
3.6503,-0.536484375,-3.400927734375,10.3033740234375,-67.81679389312977,11.80916030534351,-1.9541984732824427,2.83,2.72
3.6685,-0.948427734375,-3.67875,9.402846679687501,-70.13740458015268,-7.755725190839694,-3.3587786259541983,5.37,2.62
3.6834,-0.5077441406250001,-3.8080810546875004,8.789721679687501,-66.38167938931298,-18.572519083969464,-4.961832061068702,3.03,2.32
3.6979,-0.143701171875,-3.68593505859375,9.27112060546875,-61.916030534351144,-7.152671755725191,-5.251908396946565,0.83,2.11
3.7126,-0.31853759765625,-3.81526611328125,9.49146240234375,-60.74045801526717,3.5419847328244276,-2.5801526717557253,1.78,2.09
3.729,-0.57240966796875,-4.282294921875001,8.765771484375,-57.87786259541985,-1.984732824427481,-2.450381679389313,3.36,2.05
3.7448,-0.641865234375,-4.0954833984375005,8.61967529296875,-53.282442748091604,1.9083969465648856,-4.541984732824427,3.85,2.09
3.7597,-0.17483642578125,-4.3014550781250005,9.0388037109375,-52.89312977099237,8.664122137404581,-4.694656488549619,1.0,2.12
3.7764,-0.15328125,-4.34696044921875,8.76816650390625,-55.0763358778626,6.809160305343512,-3.9618320610687023,0.9,2.12
3.7912,-0.63468017578125,-4.7565087890625,8.353828125,-50.7557251908397,-1.1068702290076335,-4.3893129770992365,3.78,2.12
3.8059,-0.42152343750000004,-4.90260498046875,8.7801416015625,-45.396946564885496,-7.083969465648855,-4.419847328244275,2.4,1.98
3.8205,-0.17483642578125,-4.96248046875,9.1729248046875,-47.33587786259542,-7.290076335877862,-3.267175572519084,0.96,1.78
3.837,-0.296982421875,-5.1061816406250005,8.8280419921875,-51.87022900763359,-14.938931297709924,-4.763358778625954,1.67,1.48
3.8528,0.0047900390625,-5.17563720703125,8.356223144531251,-51.57251908396947,-17.290076335877863,-9.702290076335878,-0.03,1.1
3.8676,-0.08382568359375,-5.4031640625,8.96455810546875,-49.85496183206107,-20.251908396946565,-10.770992366412214,0.46,0.73
3.8845,0.37362304687500003,-5.45824951171875,8.72026611328125,-49.43511450381679,-11.282442748091603,-5.312977099236641,-2.08,0.37
3.8993,0.23710693359375,-5.4726196289062505,8.198151855468751,-48.55725190839695,-2.3740458015267176,0.15267175572519084,-1.38,0.21
3.9138,0.09101074218750001,-5.6785913085937505,7.89158935546875,-49.25190839694657,0.366412213740458,0.08396946564885496,-0.54,0.13
3.9285,-0.0335302734375,-5.78876220703125,8.07361083984375,-48.778625954198475,4.824427480916031,-0.7786259541984732,0.19,0.15
3.945,-0.7999365234375,-5.8246875000000005,8.0520556640625,-49.31297709923664,1.2595419847328244,-1.5725190839694656,4.6,0.28
3.9636,-0.67060546875,-5.987548828125,7.781418457031251,-49.02290076335878,-7.9541984732824424,-5.679389312977099,3.91,0.22
3.982,0.48618896484375,-6.5168481445312505,7.884404296875,-46.587786259541986,-1.381679389312977,-2.687022900763359,-2.72,0.01
3.9968,0.4646337890625,-6.744375000000001,8.303532714843751,-42.404580152671755,-8.83206106870229,3.5343511450381677,-2.49,-0.27
4.0116,-0.67060546875,-6.531218261718751,7.70477783203125,-42.19083969465649,2.9618320610687023,1.5572519083969465,3.8,-0.12
4.0285,-0.14130615234375002,-6.298901367187501,7.316784667968751,-37.3587786259542,8.106870229007633,2.954198473282443,0.84,-0.0
4.0432,0.10538085937500001,-6.3563818359375,7.32636474609375,-35.79389312977099,14.312977099236642,3.984732824427481,-0.62,0.12
4.0581,-0.2442919921875,-6.389912109375,7.5059912109375,-34.3587786259542,17.87786259541985,5.786259541984733,1.42,0.38
4.0763,-0.16525634765625,-6.6964746093750005,7.477250976562501,-33.770992366412216,18.83206106870229,4.961832061068702,0.94,0.66
4.0912,-0.18920654296875,-6.6629443359375005,7.283254394531251,-32.961832061068705,18.625954198473284,5.625954198473282,1.1,0.9
4.1058,-0.03113525390625,-6.7204248046875,7.522756347656251,-35.152671755725194,23.80916030534351,6.175572519083969,0.18,1.15
4.1204,-0.737666015625,-6.5479833984375,7.070097656250001,-36.221374045801525,21.740458015267176,4.641221374045801,4.38,1.53
4.137,-0.5676196289062501,-6.7491650390625,6.5168481445312505,-34.66412213740458,13.320610687022901,0.916030534351145,3.46,1.77
4.1515,-0.162861328125,-6.8497558593750005,6.823410644531251,-32.51145038167939,10.549618320610687,1.183206106870229,0.97,1.83
4.166,-0.11017089843750001,-7.0126171875,7.0557275390625005,-30.30534351145038,15.80916030534351,2.145038167938931,0.63,1.95
4.1843,-0.59635986328125,-7.1132080078125,6.864125976562501,-28.328244274809162,16.96946564885496,2.6564885496183206,3.45,2.25
4.1989,-0.7831713867187501,-7.2090087890625005,6.81862060546875,-24.96946564885496,13.954198473282442,1.2442748091603053,4.51,2.49
4.2134,-0.8813671875000001,-7.10123291015625,6.5288232421875,-18.84732824427481,10.351145038167939,0.5114503816793893,5.22,2.7
4.2279,-0.5245092773437501,-7.0940478515625,6.57911865234375,-14.083969465648854,9.038167938931299,0.03816793893129771,3.1,2.79
4.2445,-0.21794677734375,-7.0940478515625,6.710844726562501,-11.396946564885496,14.65648854961832,2.854961832061069,1.28,2.91
